Att1,Att2,Att3,Att4,Att5,Att6,Att7,Att8,Att9,Att10,Att11,Att12,Att13,Att14,Att15,Att16,Att17,Att18,Att19,Att20,Att21,Att22,Att23,Att24,Att25,Att26,Att27,Att28,Att29,Att30,Att31,Att32,Att33,Att34,Att35,Att36,Att37,Att38,Att39,Att40,Att41,Att42,Att43,Att44,Att45,Att46,Att47,Att48,Att49,Att50,Att51,Att52,Att53,Att54,Att55,Att56,Att57,Att58,Att59,Att60,Att61,Att62,Att63,Att64,Att65,Att66,Att67,Att68,Att69,Att70,Att71,Att72,Att73,Att74,Att75,Att76,Att77,Att78,Att79,Att80,Att81,Att82,Att83,Att84,Att85,Att86,Att87,Att88,Att89,Att90,Att91,Att92,Att93,Att94,Att95,Att96,Att97,Att98,Att99,Att100,Att101,Att102,Att103
-0.034454,0.04027,-0.122322,-0.029012,-0.11787,0.040427,-0.125527,-0.00096,-0.082169,-0.067204,-0.051519,-0.024434,-0.076254,-0.041556,-0.173312,-0.106845,-0.074747,-0.088183,0.080836,-0.009487,0.033812,0.032803,-0.006207,-0.013359,-0.045231,-0.026774,-0.106921,-0.090659,-0.03147,0.014971,-0.044752,0.002493,-0.075664,-0.025304,-0.019936,-0.030583,0.008426,0.113619,0.130606,0.060691,0.030275,0.075702,0.069904,0.13216,0.268072,0.22383,0.229605,-0.029285,-0.145566,-0.066484,-0.000965,0.013418,0.032405,-0.080398,0.152051,0.066209,-0.080289,-0.009076,-0.002003,-0.047605,-0.010512,-0.03267,-0.14145,0.021033,-0.006649,0.14823,0.061258,-0.016157,-0.078534,-0.035441,-0.028558,0.002028,-0.158468,-0.2542,0.019469,0.054256,-0.080344,0.17821,0.027745,-0.036781,0.082202,0.108131,0.165819,-0.026117,-0.0918,-0.073597,-0.16087,-0.023171,0.002992,0.077883,-0.043039,0.188141,-0.031882,0.23092,-0.156246,-0.146923,-0.034184,-0.006145,0.237727,0.104534,-0.013982,-0.167465,-0.07894
0.100256,0.006208,-0.003822,0.111264,0.007062,0.015672,0.008272,-0.012521,0.080902,0.017464,0.053034,-0.027747,0.134199,0.0181,0.011706,-0.042111,-0.077758,-0.016532,-0.035164,0.104861,0.126531,0.156497,0.224056,0.100258,0.08608,0.074866,-0.440031,0.043415,0.092603,-0.075358,-0.022512,0.02856,0.133782,0.104254,0.108893,0.017075,0.051923,0.049411,0.098113,0.015921,0.019707,0.056513,0.062045,-0.109859,0.062765,0.020527,0.044751,-0.050396,0.022681,0.059664,-0.046943,-0.00436,-0.080752,-0.03114,-0.149598,-0.031126,-0.066872,0.021698,-0.059702,-0.190192,-0.10008,-0.05074,-0.08775,0.031988,0.066273,-0.025387,-0.094588,-0.098338,0.023545,-0.002795,-0.027922,0.040188,0.234572,0.178838,0.007071,0.069161,-0.006156,-0.134469,-0.221194,0.10614,0.2045,0.023281,-0.08291,-0.010472,-0.081195,-0.081909,-0.081928,-0.074773,-0.090384,-0.092217,-0.098714,-0.087038,0.160421,-0.089322,0.04123,-0.076918,0.167811,0.165891,-0.067147,0.021714,0.054358,-0.067478,0.01527
0.38855,0.014803,-0.100173,0.238987,0.060283,0.160089,0.120986,0.001376,-0.065683,-0.095123,-0.122981,-0.014491,0.145752,0.071136,0.036738,0.0185,-0.034786,-0.001119,0.074093,-0.133121,-0.004337,-0.052318,0.02682,0.103858,0.1366,0.029851,0.017616,0.004167,0.106421,-0.03129,-0.115144,-0.050165,-0.022503,0.003985,0.067438,0.120133,0.13779,0.059216,-0.024514,0.00957,-0.030763,0.0117,0.03567,0.091191,-0.017375,-0.058502,-0.018304,0.076327,-0.144216,-0.076328,-0.1106,-0.163621,-0.220948,-0.090975,-0.07866,-0.178902,-0.066263,0.046115,0.085028,0.031795,0.030483,0.024499,0.052781,0.027963,-0.004387,-0.091517,0.108561,0.143245,-0.050004,0.040931,-0.005301,-0.042263,-0.065947,-0.019905,0.115578,-0.050901,-0.121612,0.064968,0.08148,0.080375,-0.079711,-0.152055,-0.128218,0.098217,0.03942,0.156801,0.062807,0.1996,-0.035788,-0.031436,-0.046689,-0.064098,-0.126325,-0.053157,-0.030911,-0.078827,-0.015259,0.266225,0.011093,0.024199,-0.125318,-0.055206,0.018687
0.058934,-0.002411,0.048492,0.046776,0.008838,-0.025939,-0.007935,-0.016642,0.068887,0.017212,0.0102,0.041386,0.083873,0.044703,0.085662,0.048965,0.038476,0.154212,-0.052387,0.00235,0.120792,0.09772,0.100674,0.18274,0.08843,0.123724,0.100473,0.090902,0.114025,0.083123,0.08742,0.055193,-0.099657,0.073591,0.140428,0.101086,0.011733,0.07927,0.077683,0.187264,0.13208,0.014738,0.163088,0.004686,-0.047533,0.116711,0.039296,0.152907,-0.113532,-0.111684,-0.118592,-0.031461,0.037339,0.131003,0.063166,0.230216,-0.196961,-0.158297,0.017875,-0.110967,-0.252335,-0.228159,-0.113058,-0.146694,0.140393,0.137492,-0.033588,-0.098523,-0.033847,-0.076094,-0.106765,-0.258544,0.147376,0.047347,0.08911,0.139202,0.042959,-0.143193,-0.173614,0.030284,-0.023117,-0.044477,-0.028259,-0.045056,0.017514,0.003455,0.003783,-0.024243,-0.022178,0.013032,-0.035589,-0.018793,-0.041109,-0.00407,-0.021375,-0.019441,-0.023605,-0.024379,-0.010799,-0.039128,-0.025223,0.032665,0.149063
-0.033464,-0.130416,0.132769,-0.0295,0.112253,-0.073196,0.107467,0.016593,0.093304,-0.056121,0.220716,0.156196,-0.007629,-0.01858,0.188167,-0.017726,0.173896,0.233182,-0.023729,-0.156878,-0.131869,-0.119985,-0.105566,-0.301271,-0.25098,-0.098178,-0.064454,-0.031676,-0.248303,-0.071149,-0.027968,-0.14285,0.025582,0.013716,0.043602,0.039127,-0.007575,-0.065788,-0.010455,-0.070317,-0.073453,-0.034588,0.02346,-0.118386,0.017092,0.004943,-0.0213,0.019566,0.071495,-0.026216,-0.031806,-0.130328,-0.071521,0.076748,-0.049761,-0.102975,0.059303,0.081312,0.064806,-0.036846,0.024812,0.102399,0.02247,0.129735,-0.110633,-0.07505,-0.13836,-0.029889,0.179315,0.121055,0.116962,0.033851,0.049549,0.105339,0.214964,0.083228,0.138769,0.118312,0.016889,-0.031575,-0.051262,0.028374,0.015639,0.019586,-0.039104,-0.038197,-0.043751,-0.057237,-0.055599,0.17913,-0.012304,0.063008,-0.059938,0.016053,0.021844,-0.046314,-0.002202,0.02961,-0.042784,-0.040646,-0.055423,-0.019134,0.093348
-0.023864,0.016589,-0.04404,-0.116185,0.011686,0.003383,-0.018204,-0.086113,-0.018349,0.102502,-0.062481,-0.003741,0.064993,-0.047051,-0.089377,-0.054805,-0.104279,-0.07878,-0.040405,0.176046,0.070043,0.034172,0.026079,0.043544,0.006268,0.082058,0.027261,0.042208,0.076408,0.093555,0.076148,0.119767,0.097462,0.047147,0.1028,0.101957,0.052085,0.077838,0.084345,0.115204,0.109395,0.171634,0.086273,0.021642,0.129725,0.08795,0.187564,-0.01861,-0.091224,-0.141061,-0.151612,-0.008606,-0.166954,0.030736,0.037324,-0.058797,-0.143162,-0.135556,-0.023308,-0.003337,-0.010556,0.002862,-0.022349,-0.102819,-0.041993,0.0467,0.021077,-0.059402,-0.123949,0.026638,-0.051064,-0.07705,0.025555,-0.129959,-0.02149,0.096379,0.013092,0.090036,0.065816,-0.092418,-0.109495,-0.127199,-0.106194,-0.134993,-0.029465,0.056496,0.156117,-0.097934,-0.050175,0.445197,0.283836,-0.064559,-0.112116,-0.045405,0.077868,0.008234,-0.00228,-0.021099,0.107558,0.118354,0.02528,0.11522,-0.107643
0.001134,-0.472632,-0.099374,-0.05354,-0.066828,-0.092848,-0.101416,-0.091146,-0.214785,-0.098871,-0.03839,0.111984,-0.032367,-0.095271,-0.115975,-0.181801,-0.079157,-0.003948,0.090991,-0.039825,0.01045,0.1011,0.082632,0.04564,0.076698,0.011903,-0.071088,-0.004461,0.104273,0.048375,0.091404,0.081813,0.110572,0.162316,0.085515,-0.072444,-0.035021,-0.082337,0.146449,0.057063,0.038765,0.01337,-0.055102,-0.016039,0.171783,0.125603,0.098929,-0.112877,-0.10333,-0.009915,0.130127,0.118666,0.135155,-0.102513,0.292002,0.098758,-0.06761,-0.035434,-0.060085,0.001807,-0.007948,-0.113228,-0.148708,-0.051659,0.042734,0.027678,0.067034,0.185414,-0.014012,0.013986,0.00674,0.039833,-0.101303,-0.128648,-0.162789,-0.107535,-0.080515,-0.012526,-0.073467,-0.000539,0.01743,-0.016343,-0.032006,-0.034889,0.007378,-0.016925,-0.064093,-0.048685,-0.029073,0.005927,-0.035358,0.027563,-0.03508,-0.014495,0.0809,-0.050097,0.051606,0.025367,-0.023425,-0.04049,-0.033727,-0.007071,0.107133
0.037096,-0.005933,0.01232,-0.060493,0.047239,0.053575,-0.041534,-0.024796,-0.031835,0.001945,-0.028348,0.092603,-0.098058,-0.085044,-0.063446,-0.098746,-0.211084,0.106387,0.282346,0.010794,-0.061353,0.009833,-0.021589,-0.083354,-0.03488,-0.049495,-0.101278,-0.092766,-0.00941,-0.046732,-0.106795,-0.098,-0.079772,-0.175169,-0.216755,-0.088388,-0.171058,-0.037696,-0.179964,0.152211,-0.125865,0.282728,-0.19099,0.048727,-0.242702,-0.046991,-0.233885,0.014311,0.013379,0.07997,0.072361,0.053876,0.079762,0.019561,0.05716,0.124452,-0.002401,0.11747,-0.047552,-0.030644,0.019938,0.061872,-0.080498,-0.08757,0.106749,0.264482,-0.048948,0.058296,0.062426,0.09161,-0.133849,0.014032,-0.029191,-0.097272,-0.02657,-0.065664,0.111157,0.204042,0.164481,0.007184,0.0208,-0.011884,-0.015537,-0.02808,0.003724,-0.018681,0.017013,-0.047479,-0.027034,-0.038067,-0.045489,0.022367,-0.043217,0.037869,0.025938,-0.033506,-0.021318,-0.02238,-0.006227,-0.050909,-0.034158,0.023749,0.124722
-0.060885,-0.061585,-0.027527,0.009732,-0.109472,-0.140609,-0.038091,0.129143,-0.046296,0.136069,-0.110526,0.121742,-0.117916,0.038218,-0.04881,0.198777,0.012511,0.287365,0.136253,-0.054143,-0.071145,-0.178667,-0.197864,-0.057751,-0.055518,-0.077451,0.044812,0.011043,-0.020017,0.067809,0.099217,0.014073,-0.03405,-0.043324,0.006799,-0.001183,0.037147,-0.000572,0.00602,-0.013833,-0.102591,0.03026,0.10226,-0.017176,0.132371,0.14963,0.152387,-0.018423,0.076353,0.147701,0.066541,-0.007262,-0.076151,-0.058999,-0.085871,-0.252998,0.106633,0.181983,-0.015829,0.083678,0.048925,-0.055002,-0.022691,-0.066858,-0.018823,0.035133,0.083443,0.156035,-0.115302,0.014258,-0.067489,-0.005924,-0.07906,-0.090174,-0.259091,-0.239947,-0.103695,0.025827,-0.139499,-0.029719,-0.049857,-0.067159,0.021822,-0.08136,-0.037054,-0.036031,-0.042022,-0.056334,0.153044,-0.070001,-0.068655,-0.048315,-0.060195,-0.012182,-0.048267,0.083955,-0.048767,-0.048952,0.001244,0.063462,0.094165,0.209989,0.088016
0.03927,-0.075169,-0.031834,-0.126246,-0.012036,-0.06035,0.12592,0.081834,0.077092,0.010466,-0.016061,-0.018987,0.042858,-0.071706,-0.010955,-0.021913,0.006754,-0.025006,0.016901,0.05232,-0.05404,-0.061925,-0.043979,-0.162996,-0.102168,-0.190047,-0.11303,-0.168046,-0.029251,-0.11876,-0.023231,-0.243352,-0.00566,-0.004639,0.039829,-0.047143,0.010994,-0.027757,-0.077027,-0.115159,-0.046643,-0.025851,-0.028366,0.071449,-0.011501,-0.059384,-0.004853,-0.221913,0.093131,0.208527,0.178962,0.171893,0.101149,-0.124715,0.006308,0.024134,0.104465,0.127942,-0.156657,-0.156,-0.094807,-0.049311,-0.020534,-0.050659,-0.079847,0.012866,-0.032656,-0.001197,0.001539,0.078845,0.020563,0.023104,-0.04067,0.018672,0.087859,0.036124,-0.006814,0.06094,0.168055,0.038086,0.067686,0.274328,0.335959,-0.129806,-0.051616,-0.065614,-0.11253,-0.108937,-0.111866,0.074997,-0.034601,0.043216,0.030577,0.118343,-0.11115,-0.100401,0.011585,-0.030738,0.092329,0.153451,0.002433,-0.105685,-0.120273
0.149727,0.11818,0.196261,0.054801,0.0756,0.014041,0.138549,0.057399,0.073943,0.101116,0.030245,-0.044072,0.053088,-0.013922,0.09833,0.00683,0.144275,0.173816,0.093857,0.052236,-0.093282,-0.039392,0.055131,-0.00074,-0.02637,0.078331,0.18358,0.185307,0.071704,0.188303,0.089653,0.20137,-0.089493,0.08188,0.007332,-0.080162,-0.091471,0.047302,0.052445,0.231225,0.162925,-0.165196,-0.142148,0.013153,-0.089683,-0.072916,-0.052636,-0.088476,-0.084138,-0.141385,-0.202795,-0.24535,-0.166779,0.144841,-0.124647,-0.066696,-0.087665,-0.046788,-0.04054,0.061313,-0.047791,-0.041047,0.000911,-0.187777,0.166411,0.074689,-0.209662,0.062437,-0.049918,0.03254,-0.068457,0.012363,0.084476,0.142731,-0.007613,0.118108,0.117368,0.054532,-0.023225,0.009223,-0.011885,-0.037674,-0.011049,-0.05933,0.01789,0.009574,-0.004075,-0.031193,-0.020124,-0.037422,-0.038072,-0.012705,-0.035124,0.006712,-0.015529,-0.013951,-0.01788,-0.018693,-0.005143,-0.034651,-0.016979,0.038256,0.144377
-0.053517,0.069034,0.086608,-0.036477,0.001278,-0.008599,-0.020438,0.075889,0.002738,-0.197865,-0.083002,-0.187245,-0.141334,-0.061553,-0.091558,-0.065833,0.011201,0.01316,0.211882,0.038519,0.013982,0.140412,0.059872,-0.071554,-0.016423,-0.186641,-0.264265,-0.216653,-0.069457,-0.180351,-0.202837,-0.152703,-0.044116,0.03024,-0.010541,-0.110671,-0.167252,-0.048953,-0.083234,0.050044,-0.043004,-0.068405,0.023832,0.037614,-0.036634,-0.019072,0.038744,0.085351,0.096644,0.093505,0.002041,-0.01051,0.025133,0.090607,-0.164273,-0.049183,0.083376,0.106909,0.084989,-0.037434,0.032857,0.023626,-0.085174,0.166621,-0.195275,0.117384,-0.202203,-0.184564,0.14958,0.007751,0.211704,0.089678,-0.085249,-0.091596,0.217764,0.096368,-0.031747,0.13886,0.105525,-0.010121,-0.031448,-0.048809,0.000762,-0.044907,0.003186,-0.012983,-0.021897,-0.037661,0.004895,-0.015962,0.028519,0.010579,-0.037472,0.001868,-0.011933,-0.027683,-0.031241,-0.019152,0.013836,-0.044285,0.043716,0.019446,0.117329
0.010263,-0.01577,-0.052229,-0.051151,0.026042,-0.133264,0.171299,-0.040394,0.0011,0.057147,-0.096053,-0.017144,0.102596,-0.076867,0.015532,-0.067406,0.051144,0.000515,-0.018483,-0.091739,-0.108219,-0.18661,-0.080019,-0.174208,-0.167965,-0.186835,-0.065904,-0.088754,-0.032763,0.015579,-0.044926,0.106402,-0.100333,-0.039227,0.079327,-0.00949,0.044323,-0.108776,0.065633,0.062801,0.079802,0.038587,0.019868,0.006317,-0.02175,0.01371,-0.010276,-0.106554,-0.036595,0.019584,0.09591,0.084421,0.01582,0.031353,0.084289,-0.037169,0.002418,-0.008005,-0.038181,0.085592,0.073904,-0.035353,-0.059642,-0.177266,0.005016,0.192748,-0.120227,0.08202,-0.301781,0.045477,-0.071771,0.24918,-0.020643,0.028404,0.144153,0.027423,0.028209,0.199327,0.022471,0.063097,-0.035754,0.014053,0.158159,-0.135997,-0.135924,-0.042023,-0.132965,-0.120968,-0.109797,0.157015,0.046331,0.153126,0.061167,0.158524,-0.047878,-0.12304,0.228663,0.063526,0.049024,-0.133678,0.082251,-0.100421,-0.036808
0.087573,-0.024536,0.065738,-0.048512,-0.082528,0.007761,0.02194,0.05279,0.013708,-0.052542,-0.073512,-0.140987,-0.026134,0.022813,-0.030372,0.088426,-0.013611,0.034593,0.007295,0.066323,0.10683,0.141657,0.03224,-0.022618,-0.011158,-0.096226,-0.136691,-0.079887,0.04333,-0.043599,-0.202117,-0.050322,-0.185479,0.058249,0.075234,-0.048719,0.014795,0.137757,-0.033654,-0.166973,-0.122355,0.047949,-0.094861,-0.052357,-0.04753,-0.153554,-0.064325,-0.110394,0.056423,-0.011527,-0.050159,-0.025236,-0.017284,0.02795,-0.126831,0.091053,0.056968,0.036213,-0.012892,-0.047374,0.068679,0.075592,-0.01657,0.089745,-0.225675,-0.064553,-0.07866,-0.104947,0.088662,0.225861,0.123633,0.184556,0.030421,-0.072268,0.151194,0.106055,-0.181307,0.1606,0.079206,-0.115436,0.2029,0.070041,0.298211,-0.108364,0.001492,-0.081095,-0.130156,0.093889,-0.138986,0.055352,0.09245,0.188102,-0.010638,-0.014044,-0.128538,-0.120749,-0.043317,-0.045747,0.093925,-0.04235,-0.008876,-5.5e-05,-0.053817
-0.302206,-0.162303,-0.278277,-0.196312,-0.026792,0.203443,0.122917,0.044974,-0.070958,-0.187087,-0.184181,-0.289375,-0.054468,0.001237,0.144244,0.029978,0.115914,0.056259,0.064454,-0.059129,-0.090414,-0.228573,-0.140069,0.036917,0.087933,0.194145,0.083581,0.054361,0.090298,0.097091,0.063689,-0.067058,0.040568,0.007762,0.02476,-0.085931,-0.060003,-0.025099,0.086221,0.120391,-0.056475,-0.159217,-0.064481,0.019805,-0.048644,0.032503,-0.02168,-0.054386,0.092241,0.14089,0.17756,0.152233,0.144961,-0.095067,0.130171,0.035171,0.129379,0.087408,-0.008673,-0.037922,-0.088678,-0.100545,-0.014204,-0.015272,0.066322,0.021265,0.052252,0.063216,-0.010259,-0.051259,-0.042655,-0.074424,-0.043143,-0.131647,-0.062004,-0.049491,0.02064,-0.099425,-0.053999,0.005743,-0.019265,-0.035943,-0.022161,-0.052948,0.009595,0.001179,0.007856,-0.024307,-0.014969,-0.036196,-0.03644,-0.015967,-0.033148,-0.004722,-0.01119,-0.003662,0.004883,0.001894,0.003226,-0.017343,-0.021002,0.035864,0.116767
0.072076,0.098196,0.017456,0.010262,-0.009758,-0.044182,-0.024645,-0.039849,-0.109013,-0.035344,-0.023115,-0.006131,-0.054278,-0.035636,-0.062179,-0.070852,0.051518,-0.009997,0.171611,0.03122,-0.000583,-0.064674,-0.037249,-0.024988,-0.035696,0.045006,0.053127,0.060088,0.141795,0.138781,0.084531,0.133002,-0.200722,0.099389,-0.087565,-0.053435,-0.265699,-0.313039,0.083256,0.205965,0.343351,-0.164137,-0.065325,0.021305,-0.185433,0.135223,-0.18033,0.057175,-0.109125,-0.054561,-0.016415,-0.055539,-0.030927,-0.061147,0.017905,0.04076,0.014922,0.047242,0.030659,0.17087,0.029283,-0.021267,0.057801,-0.035045,-0.078185,0.028392,0.147674,0.121285,0.034919,-0.101595,-0.016111,0.097124,-0.011778,-0.047296,0.008964,-0.072312,-0.083582,0.019723,0.012916,-0.089797,0.040282,-0.012775,-0.143926,0.073893,-0.162039,-0.158868,-0.030281,0.057945,0.058628,0.074994,0.066768,-0.010779,0.03623,0.00129,0.099381,0.060215,-0.104935,-0.098152,0.049438,0.068957,-0.145728,0.091528,0.052567
-0.055013,-0.067484,-0.088843,-0.088121,-0.124998,0.005562,-0.142558,-0.00896,0.129501,0.170154,0.180549,0.010515,0.046354,-0.067678,-0.071002,0.123494,-0.053107,0.076622,0.050375,0.199814,0.033715,0.006828,-0.001032,0.049778,0.112828,0.159476,0.039684,0.150255,0.129285,0.087618,0.131889,0.126904,0.055231,0.068836,-0.002554,-0.004136,-0.020576,-0.001159,-0.026004,-0.044236,-0.066919,0.043185,0.018768,0.078398,0.027709,-0.039621,0.018439,0.086334,0.032314,0.084372,-0.040426,-0.084542,-0.022375,-0.001346,-0.218293,-0.17657,0.029192,0.06974,-0.123707,-0.07584,0.016079,-0.041683,0.03349,-0.025353,0.09796,-0.159369,0.132968,-0.018864,0.008068,-0.055674,-0.149921,0.011263,0.069718,0.08757,0.139672,-0.047141,-0.144354,-0.076956,-0.171041,0.254661,0.209947,-0.078417,-0.060057,-0.079091,-0.067769,-0.066352,-0.059434,-0.075873,-0.077908,-0.08253,-0.078945,-0.058872,0.151425,-0.06151,0.203486,-0.056446,0.195635,0.199034,-0.044101,-0.049585,-0.0545,-0.05212,-0.073592
-0.08268,0.030805,-0.044353,-0.056381,-0.20351,-0.046885,-0.214221,0.016196,0.047791,0.073924,0.039161,0.075792,0.06508,-0.084283,-0.159043,-0.018838,-0.071195,-0.130298,0.126232,0.15379,-0.088195,-0.119685,-0.082429,0.017154,0.05806,0.014089,-0.036052,0.004903,0.015787,0.008799,0.02032,0.101265,-0.079441,-0.034073,-0.106873,-0.075407,-0.077709,-0.075934,-0.022462,-0.116994,-0.084796,-0.002192,0.004142,0.1011,0.032853,0.020756,0.032981,0.216711,0.011198,0.035746,0.007644,-0.033004,-0.026175,-0.087879,-0.112609,-0.144122,0.071363,0.077069,0.398608,0.181736,0.063338,0.100224,0.062055,0.050254,-0.119401,-0.03481,-0.080602,-0.077646,-0.05583,0.096374,0.125399,-0.090931,-0.094542,0.039108,-0.018522,-0.043148,-0.089857,0.038473,0.142518,-0.044856,-0.046801,-0.070081,-0.057542,0.241061,-0.047098,-0.049401,-0.040504,0.215653,-0.031426,-0.057041,-0.062628,-0.061649,-0.062487,-0.050569,-0.034571,0.173614,-0.055853,-0.042499,-0.023965,0.244221,0.042425,-0.038217,-0.06908
0.050975,-0.054755,0.089594,0.046076,0.112883,-0.102843,0.066746,0.088563,0.072313,0.116464,0.025962,0.044281,0.013542,0.135303,0.069498,0.073609,0.106066,0.046601,0.039646,-0.046453,-0.035542,-0.009893,-0.018074,-0.047655,0.077872,-0.024477,-0.003925,0.018124,0.046839,0.022873,-0.038569,-0.09342,-0.057569,-0.124119,-0.081397,-0.036245,0.030427,0.011457,0.051877,-0.011371,0.025029,0.152951,0.093744,0.052563,0.159901,0.212397,0.152764,-0.077561,-0.135296,0.016569,0.162865,0.133086,0.09347,-0.210859,0.119334,-0.02586,-0.056086,-0.009385,-0.231099,-0.116631,-0.087794,-0.185095,-0.18814,-0.085311,0.047262,0.082411,0.0209,-0.010868,-0.074802,-0.135273,-0.072296,-0.029202,-0.084604,-0.14144,-0.169991,-0.069542,-0.092365,-0.034939,0.075349,-0.06062,-0.0239,0.257997,0.094453,0.003377,-0.02344,-0.031597,-0.067707,-0.053607,-0.073165,-0.039594,-0.088966,-0.034298,0.153854,-0.081734,0.360273,-0.098073,-0.055777,-0.056222,-0.064053,0.019948,0.01689,0.036444,-0.051746
-0.085991,-0.129579,-0.021318,0.017928,0.087945,0.138911,0.038508,-0.049885,-0.060878,-0.138741,0.06004,0.065277,0.137918,0.068347,0.056021,-0.064131,-0.023226,-0.132957,-0.15937,-0.125544,-0.230508,-0.221469,-0.058832,-0.069099,0.018245,-0.047537,-0.068386,-0.08314,-0.022686,-0.081635,-0.13223,-0.128992,0.163816,0.195399,0.294178,0.24107,0.118782,0.038516,0.165767,0.17672,0.15771,0.137277,0.094666,-0.088172,0.043792,0.029525,0.00736,-0.115323,0.051039,0.106567,0.104462,0.126774,0.131893,-0.151421,0.011661,0.043601,-0.040818,-0.066518,0.069512,-0.043542,-0.140545,-0.047824,0.013357,0.026076,-0.072575,-0.245509,-0.102058,-0.046607,-0.000127,-0.142037,-0.042418,-0.047463,-0.057783,0.039689,0.049861,-0.009838,0.060877,-0.027701,-0.024419,-0.021575,-0.042781,-0.027657,-0.037803,-0.07613,-0.027244,-0.026482,-0.03396,-0.050976,-0.015448,0.101866,-0.012555,0.007493,-0.032896,0.031206,-0.041195,-0.006239,-0.02932,-0.038186,0.023459,0.132968,-0.026524,-0.005193,0.10534
0.03108,0.047603,0.037209,0.044348,0.033827,0.035633,0.091288,-0.011851,0.031937,0.010235,0.026863,0.051905,-0.016722,-0.019797,0.027498,0.048403,-0.012404,-0.01231,0.000269,0.02937,0.045661,0.024066,0.033922,0.044001,0.118548,0.092164,0.158942,0.086656,0.014152,0.131109,0.136748,0.149038,-0.121033,0.012673,-0.071355,-0.147825,-0.106724,-0.169545,-0.105912,-0.361674,-0.061475,-0.064031,-0.102212,0.036359,-0.241336,-0.063268,-0.112941,-0.106486,-0.036239,-0.010835,-0.040701,-0.053752,-0.059082,-0.005622,0.029379,0.047952,-0.034836,-0.011339,-0.01467,0.163466,0.174072,0.19318,0.140291,0.078003,-0.0523,-0.007578,0.075957,0.050883,0.026903,0.020669,0.051515,0.083991,0.020181,0.012037,-0.13149,-0.028391,-0.081222,-0.073923,0.019009,-0.173997,-0.18637,0.04772,0.084687,0.037914,0.101379,0.112717,0.080874,0.116702,0.167253,0.004642,0.008277,0.044576,-0.169935,0.059359,-0.177944,0.037538,-0.173008,-0.170218,0.160232,0.057566,0.079993,0.147877,-0.075118
0.108115,-0.093799,-0.030423,-0.010751,0.145349,0.258147,0.104614,0.001156,-0.032966,-0.02818,-0.045664,-0.132928,0.031228,-0.081883,0.014665,-0.080274,0.088381,0.174249,0.148771,-0.116888,-0.079907,-0.057067,0.168393,0.116015,0.098782,0.103912,-0.04794,-0.020325,0.10138,-0.10391,-0.122684,-0.065749,0.075684,0.025694,-0.009355,0.045597,0.076239,-0.10046,0.005895,-0.065508,-0.085404,0.016426,0.051682,-0.086028,-0.004662,-0.034685,-0.063051,-0.028079,-0.185931,0.071787,0.112333,0.15801,0.115858,-0.188137,0.328998,0.304618,-0.19238,-0.189853,-0.023706,-0.131896,-0.044373,0.001301,-0.070423,-0.016626,0.015948,-0.075809,-0.011385,0.12532,-0.060292,-5.4e-05,0.084906,0.038596,0.05846,0.027999,-0.050058,-0.163754,0.007562,-0.134692,-0.041223,-0.022957,-0.046184,-0.050907,0.034907,-0.082724,-0.029811,-0.02821,-0.036483,-0.037421,-0.050508,0.059802,0.054738,-0.04383,-0.045282,0.03191,-0.044453,-0.041293,0.156847,-0.045777,0.086754,-0.05929,-0.050002,0.018854,0.114651
-0.019199,0.194716,-0.014342,-0.11353,-0.052253,-0.047813,-0.132454,-0.017733,-0.034021,-0.149926,-0.088997,-0.032758,-0.073342,0.059272,-0.062758,0.058638,-0.075678,-0.056434,-0.1242,-0.08308,-0.148855,-0.158337,-0.240559,-0.184996,-0.081879,-0.063187,-0.023912,-0.071459,-0.025755,0.049086,0.014582,0.025567,-0.12308,0.102147,-0.036913,-0.106601,-0.1114,0.01529,-0.018144,0.097232,-0.116491,-0.074617,-0.206067,0.036744,-0.150374,0.044077,-0.162029,-0.002869,0.131737,0.10893,0.158463,0.242484,0.305811,-0.069036,0.118508,0.213635,0.110659,0.125901,0.052659,0.015587,0.021186,0.02265,0.034488,0.044531,-0.13027,-0.062654,-0.028642,-0.115824,-0.084333,0.038729,0.051343,0.084516,-0.118397,-0.221401,0.029804,-0.043112,-0.153678,0.001351,0.07963,0.075515,0.009422,-0.053618,-0.037782,0.027225,-0.01064,-0.007356,0.079172,-0.045426,-0.036927,-0.054932,-0.054583,-0.028775,-0.04876,-0.019682,-0.032561,0.058495,-0.025258,-0.016945,-0.023573,-0.04867,-0.02928,0.011469,0.127485
